word1,word2,similarity,dataset
hip,lip,0.12539184952978055,SimLex-999
book,article,0.5433646812957157,SimLex-999
room,cell,0.45454545454545453,SimLex-999
box,booth,0.3730407523510971,SimLex-999
daughter,kid,0.4117032392894462,SimLex-999
limb,leg,0.6969696969696969,SimLex-999
liver,lung,0.25809822361546503,SimLex-999
classroom,hallway,0.18495297805642633,SimLex-999
mountain,ledge,0.3657262277951933,SimLex-999
car,elevator,0.08359456635318704,SimLex-999
bed,couch,0.3333333333333333,SimLex-999
clothes,button,0.21630094043887144,SimLex-999
clothes,coat,0.5350052246603969,SimLex-999
kidney,organ,0.6206896551724137,SimLex-999
apple,sauce,0.12539184952978055,SimLex-999
chicken,steak,0.3657262277951933,SimLex-999
car,hose,0.06687565308254963,SimLex-999
tobacco,cigarette,0.7596656217345872,SimLex-999
student,professor,0.17972831765935213,SimLex-999
baby,daughter,0.49843260188087773,SimLex-999
pipe,cigar,0.606060606060606,SimLex-999
milk,juice,0.3991640543364681,SimLex-999
box,cigar,0.10658307210031348,SimLex-999
apartment,hotel,0.3239289446185998,SimLex-999
cup,cone,0.3072100313479624,SimLex-999
horse,ox,0.2915360501567398,SimLex-999
throat,nose,0.26854754440961337,SimLex-999
bone,teeth,0.4117032392894462,SimLex-999
bone,elbow,0.37095088819226746,SimLex-999
bacon,bean,0.10344827586206895,SimLex-999
cup,jar,0.5120167189132705,SimLex-999
proof,fact,0.7387669801462904,SimLex-999
appointment,engagement,0.6812957157784744,SimLex-999
birthday,year,0.15047021943573666,SimLex-999
word,clue,0.2403343782654127,SimLex-999
author,creator,0.8140020898641587,SimLex-999
atom,carbon,0.2998955067920585,SimLex-999
archbishop,bishop,0.7126436781609194,SimLex-999
letter,paragraph,0.3939393939393939,SimLex-999
page,paragraph,0.29258098223615464,SimLex-999
steeple,chapel,0.715778474399164,SimLex-999
muscle,bone,0.3573667711598746,SimLex-999
muscle,tongue,0.49843260188087773,SimLex-999
boy,soldier,0.2006269592476489,SimLex-999
belly,abdomen,0.825496342737722,SimLex-999
guy,girl,0.3239289446185998,SimLex-999
bed,chair,0.34169278996865204,SimLex-999
clothes,jacket,0.5141065830721002,SimLex-999
gun,knife,0.3573667711598746,SimLex-999
tin,metal,0.5642633228840125,SimLex-999
bottle,container,0.8045977011494252,SimLex-999
hen,turkey,0.6165099268547544,SimLex-999
meat,bread,0.15047021943573666,SimLex-999
arm,bone,0.37617554858934166,SimLex-999
neck,spine,0.5318704284221525,SimLex-999
apple,lemon,0.3991640543364681,SimLex-999
agony,grief,0.77324973876698,SimLex-999
assignment,task,0.8850574712643676,SimLex-999
night,dawn,0.28422152560083597,SimLex-999
dinner,soup,0.36468129571577845,SimLex-999
calf,bull,0.49111807732497387,SimLex-999
snow,storm,0.47753396029258094,SimLex-999
nail,hand,0.3333333333333333,SimLex-999
dog,horse,0.22466039707419017,SimLex-999
arm,neck,0.14106583072100315,SimLex-999
ball,glove,0.1588296760710554,SimLex-999
flu,fever,0.6112852664576802,SimLex-999
fee,salary,0.36468129571577845,SimLex-999
nerve,brain,0.38140020898641586,SimLex-999
beast,animal,0.7941483803552768,SimLex-999
dinner,chicken,0.27377220480668757,SimLex-999
girl,maid,0.2821316614420063,SimLex-999
child,boy,0.5768025078369905,SimLex-999
alcohol,wine,0.7513061650992684,SimLex-999
nose,mouth,0.3657262277951933,SimLex-999
street,car,0.22466039707419017,SimLex-999
bell,door,0.2058516196447231,SimLex-999
box,hat,0.11180773249738768,SimLex-999
belief,impression,0.5977011494252873,SimLex-999
bias,opinion,0.561128526645768,SimLex-999
attention,awareness,0.8881922675026123,SimLex-999
anger,mood,0.40438871473354226,SimLex-999
elegance,style,0.573667711598746,SimLex-999
beauty,age,0.14106583072100315,SimLex-999
book,theme,0.24555903866248696,SimLex-999
friend,mother,0.2403343782654127,SimLex-999
vitamin,iron,0.5559038662486937,SimLex-999
car,factory,0.26332288401253917,SimLex-999
pact,condition,0.23197492163009403,SimLex-999
chapter,choice,0.02612330198537095,SimLex-999
arithmetic,rhythm,0.22152560083594566,SimLex-999
winner,presence,0.08881922675026124,SimLex-999
belief,flower,0.017763845350052248,SimLex-999
winner,goal,0.3134796238244514,SimLex-999
trick,size,0.02612330198537095,SimLex-999
choice,vein,0.07836990595611285,SimLex-999
hymn,conquest,0.04702194357366772,SimLex-999
endurance,band,0.017763845350052248,SimLex-999
jail,choice,0.08881922675026124,SimLex-999
condition,boy,0.02612330198537095,SimLex-999
flower,endurance,0.017763845350052248,SimLex-999
hole,agreement,0.007314524555903864,SimLex-999
doctor,temper,0.02612330198537095,SimLex-999
fraternity,door,0.04702194357366772,SimLex-999
task,woman,0.04702194357366772,SimLex-999
fraternity,baseball,0.06792058516196448,SimLex-999
cent,size,0.017763845350052248,SimLex-999
presence,door,0.02612330198537095,SimLex-999
mouse,management,0.02612330198537095,SimLex-999
task,highway,0.02612330198537095,SimLex-999
liquor,century,0.017763845350052248,SimLex-999
task,straw,0.04702194357366772,SimLex-999
island,task,0.007314524555903864,SimLex-999
night,chapter,0.02612330198537095,SimLex-999
pollution,president,0.04702194357366772,SimLex-999
gun,trick,0.02612330198537095,SimLex-999
bath,trick,0.03657262277951932,SimLex-999
diet,apple,0.0992685475444096,SimLex-999
cent,wife,0.03657262277951932,SimLex-999
chapter,tail,0.007314524555903864,SimLex-999
course,stomach,0.03657262277951932,SimLex-999
hymn,straw,0.017763845350052248,SimLex-999
dentist,colonel,0.017763845350052248,SimLex-999
wife,straw,0.017763845350052248,SimLex-999
hole,wife,0.04702194357366772,SimLex-999
pupil,president,0.05747126436781609,SimLex-999
bath,wife,0.02612330198537095,SimLex-999
people,cent,0.02612330198537095,SimLex-999
formula,log,0.16091954022988506,SimLex-999
woman,fur,0.03657262277951932,SimLex-999
apple,sunshine,0.03657262277951932,SimLex-999
gun,dawn,0.0992685475444096,SimLex-999
meal,waist,0.07836990595611285,SimLex-999
camera,president,0.02612330198537095,SimLex-999
liquor,band,0.04702194357366772,SimLex-999
stomach,vein,0.22152560083594566,SimLex-999
gun,fur,0.007314524555903864,SimLex-999
couch,baseball,0.06792058516196448,SimLex-999
worker,camera,0.04702194357366772,SimLex-999
deck,mouse,0.02612330198537095,SimLex-999
rice,boy,0.017763845350052248,SimLex-999
people,gun,0.04702194357366772,SimLex-999
cliff,tail,0.007314524555903864,SimLex-999
ankle,window,0.007314524555903864,SimLex-999
princess,island,0.007314524555903864,SimLex-999
container,mouse,0.007314524555903864,SimLex-999
wagon,container,0.2528735632183908,SimLex-999
people,balloon,0.02612330198537095,SimLex-999
dollar,people,0.017763845350052248,SimLex-999
bath,balloon,0.017763845350052248,SimLex-999
stomach,bedroom,0.017763845350052248,SimLex-999
bicycle,bedroom,0.017763845350052248,SimLex-999
log,bath,0.017763845350052248,SimLex-999
bowl,tail,0.02612330198537095,SimLex-999
go,come,0.2288401253918495,SimLex-999
take,steal,0.6217345872518285,SimLex-999
listen,hear,0.8296760710553813,SimLex-999
think,rationalize,0.8380355276907,SimLex-999
occur,happen,0.9498432601880877,SimLex-999
vanish,disappear,0.9999999999999999,SimLex-999
multiply,divide,0.1588296760710554,SimLex-999
plead,beg,0.9247648902821316,SimLex-999
begin,originate,0.8328108672936257,SimLex-999
protect,defend,0.9299895506792059,SimLex-999
kill,destroy,0.5924764890282131,SimLex-999
create,make,0.8871473354231975,SimLex-999
accept,reject,0.06269592476489028,SimLex-999
ignore,avoid,0.6938349007314524,SimLex-999
carry,bring,0.5820271682340646,SimLex-999
leave,enter,0.07523510971786833,SimLex-999
choose,elect,0.7722048066875652,SimLex-999
lose,fail,0.7419017763845349,SimLex-999
encourage,discourage,0.14106583072100315,SimLex-999
achieve,accomplish,0.8714733542319748,SimLex-999
make,construct,0.8463949843260187,SimLex-999
listen,obey,0.49111807732497387,SimLex-999
inform,notify,0.9425287356321838,SimLex-999
receive,give,0.12957157784743992,SimLex-999
borrow,beg,0.2497387669801463,SimLex-999
take,obtain,0.7178683385579936,SimLex-999
advise,recommend,0.8223615464994775,SimLex-999
imitate,portray,0.6812957157784744,SimLex-999
win,succeed,0.8014629049111807,SimLex-999
think,decide,0.5120167189132705,SimLex-999
greet,meet,0.6206896551724137,SimLex-999
agree,argue,0.05642633228840126,SimLex-999
enjoy,entertain,0.5945663531870428,SimLex-999
destroy,make,0.14315569487983282,SimLex-999
save,protect,0.6635318704284221,SimLex-999
give,lend,0.7304075235109717,SimLex-999
understand,know,0.7565308254963427,SimLex-999
take,receive,0.5067920585161964,SimLex-999
accept,acknowledge,0.6948798328108672,SimLex-999
decide,choose,0.9028213166144199,SimLex-999
accept,believe,0.6812957157784744,SimLex-999
keep,possess,0.8401253918495296,SimLex-999
roam,wander,0.8986415882967607,SimLex-999
succeed,fail,0.06269592476489028,SimLex-999
spend,save,0.03343782654127482,SimLex-999
leave,go,0.77324973876698,SimLex-999
come,attend,0.8223615464994775,SimLex-999
know,believe,0.5506792058516196,SimLex-999
gather,meet,0.7387669801462904,SimLex-999
make,earn,0.7722048066875652,SimLex-999
forget,ignore,0.296760710553814,SimLex-999
multiply,add,0.25809822361546503,SimLex-999
shrink,grow,0.0,SimLex-999
arrive,leave,0.11494252873563218,SimLex-999
succeed,try,0.39184952978056425,SimLex-999
accept,deny,0.1588296760710554,SimLex-999
arrive,come,0.7126436781609194,SimLex-999
agree,differ,0.08568443051201673,SimLex-999
send,receive,0.08881922675026124,SimLex-999
win,dominate,0.5694879832810866,SimLex-999
add,divide,0.21630094043887144,SimLex-999
kill,choke,0.49007314524555906,SimLex-999
acquire,get,0.8975966562173459,SimLex-999
participate,join,0.780564263322884,SimLex-999
leave,remain,0.2403343782654127,SimLex-999
go,enter,0.3939393939393939,SimLex-999
take,carry,0.522466039707419,SimLex-999
forget,learn,0.0992685475444096,SimLex-999
appoint,elect,0.8296760710553813,SimLex-999
engage,marry,0.5433646812957157,SimLex-999
ask,pray,0.36468129571577845,SimLex-999
go,send,0.367816091954023,SimLex-999
take,deliver,0.43260188087774293,SimLex-999
speak,hear,0.2915360501567398,SimLex-999
analyze,evaluate,0.8150470219435735,SimLex-999
argue,rationalize,0.4148380355276907,SimLex-999
lose,keep,0.08568443051201673,SimLex-999
compare,analyze,0.8223615464994775,SimLex-999
disorganize,organize,0.12748171368861022,SimLex-999
go,allow,0.3542319749216301,SimLex-999
take,possess,0.728317659352142,SimLex-999
learn,listen,0.38140020898641586,SimLex-999
destroy,construct,0.07210031347962383,SimLex-999
create,build,0.8620689655172413,SimLex-999
steal,buy,0.09404388714733541,SimLex-999
kill,hang,0.44096133751306166,SimLex-999
forget,know,0.07210031347962383,SimLex-999
create,imagine,0.5120167189132705,SimLex-999
do,happen,0.41797283176593525,SimLex-999
win,accomplish,0.7962382445141064,SimLex-999
give,deny,0.12539184952978055,SimLex-999
deserve,earn,0.5820271682340646,SimLex-999
get,put,0.18286311389759666,SimLex-999
locate,find,0.8881922675026123,SimLex-999
appear,attend,0.6321839080459769,SimLex-999
know,comprehend,0.77324973876698,SimLex-999
pretend,imagine,0.8610240334378265,SimLex-999
satisfy,please,0.7774294670846394,SimLex-999
cherish,keep,0.4827586206896551,SimLex-999
argue,differ,0.5141065830721002,SimLex-999
overcome,dominate,0.6290491118077324,SimLex-999
behave,obey,0.7387669801462904,SimLex-999
cooperate,participate,0.6478578892371994,SimLex-999
achieve,try,0.4378265412748171,SimLex-999
fail,discourage,0.3239289446185998,SimLex-999
begin,quit,0.10971786833855798,SimLex-999
say,participate,0.3751306165099268,SimLex-999
come,bring,0.2288401253918495,SimLex-999
declare,announce,0.9247648902821316,SimLex-999
read,comprehend,0.4670846394984326,SimLex-999
take,leave,0.23406478578892376,SimLex-999
proclaim,announce,0.8307210031347961,SimLex-999
acquire,obtain,0.8714733542319748,SimLex-999
conclude,decide,0.7857889237199581,SimLex-999
please,plead,0.28735632183908044,SimLex-999
argue,prove,0.48066875653082547,SimLex-999
ask,plead,0.6520376175548588,SimLex-999
find,disappear,0.05642633228840126,SimLex-999
inspect,examine,0.8902821316614419,SimLex-999
verify,justify,0.40229885057471265,SimLex-999
assume,predict,0.4827586206896551,SimLex-999
learn,evaluate,0.4117032392894462,SimLex-999
argue,justify,0.49843260188087773,SimLex-999
make,become,0.4743991640543364,SimLex-999
discover,originate,0.48066875653082547,SimLex-999
achieve,succeed,0.7596656217345872,SimLex-999
give,put,0.3573667711598746,SimLex-999
understand,listen,0.4649947753396029,SimLex-999
expand,grow,0.8401253918495296,SimLex-999
borrow,sell,0.1567398119122257,SimLex-999
keep,protect,0.5402298850574713,SimLex-999
explain,prove,0.40438871473354226,SimLex-999
assume,pretend,0.36468129571577845,SimLex-999
agree,please,0.4075235109717868,SimLex-999
forgive,forget,0.3855799373040752,SimLex-999
clarify,explain,0.8463949843260187,SimLex-999
understand,forgive,0.4848484848484848,SimLex-999
remind,forget,0.06687565308254963,SimLex-999
get,remain,0.14315569487983282,SimLex-999
realize,discover,0.7565308254963427,SimLex-999
require,inquire,0.16614420062695925,SimLex-999
ignore,ask,0.0877742946708464,SimLex-999
think,inquire,0.4743991640543364,SimLex-999
reject,avoid,0.4754440961337513,SimLex-999
argue,persuade,0.6269592476489028,SimLex-999
pursue,persuade,0.3072100313479624,SimLex-999
accept,forgive,0.3657262277951933,SimLex-999
do,quit,0.09822361546499477,SimLex-999
investigate,examine,0.8223615464994775,SimLex-999
discuss,explain,0.6729362591431556,SimLex-999
owe,lend,0.21839080459770113,SimLex-999
explore,discover,0.8620689655172413,SimLex-999
complain,argue,0.47753396029258094,SimLex-999
withdraw,reject,0.6426332288401253,SimLex-999
keep,borrow,0.21107628004179727,SimLex-999
beg,ask,0.6029258098223614,SimLex-999
arrange,organize,0.8401253918495296,SimLex-999
reduce,shrink,0.8140020898641587,SimLex-999
speak,acknowledge,0.46394984326018807,SimLex-999
give,borrow,0.2079414838035528,SimLex-999
kill,defend,0.2507836990595611,SimLex-999
disappear,shrink,0.5820271682340646,SimLex-999
deliver,carry,0.38140020898641586,SimLex-999
breathe,choke,0.11912225705329155,SimLex-999
acknowledge,notify,0.5297805642633228,SimLex-999
become,seem,0.2507836990595611,SimLex-999
pretend,seem,0.4649947753396029,SimLex-999
accomplish,become,0.3939393939393939,SimLex-999
contemplate,think,0.8975966562173459,SimLex-999
determine,predict,0.5820271682340646,SimLex-999
please,entertain,0.49843260188087773,SimLex-999
remain,retain,0.5768025078369905,SimLex-999
pretend,portray,0.7105538140020898,SimLex-999
forget,retain,0.04179728317659352,SimLex-999
want,choose,0.4754440961337513,SimLex-999
lose,get,0.05642633228840126,SimLex-999
try,think,0.2497387669801463,SimLex-999
become,appear,0.4743991640543364,SimLex-999
leave,ignore,0.4378265412748171,SimLex-999
accept,recommend,0.26332288401253917,SimLex-999
leave,wander,0.34900731452455586,SimLex-999
keep,give,0.08568443051201673,SimLex-999
give,allow,0.5141065830721002,SimLex-999
bring,send,0.28631138975966564,SimLex-999
absorb,learn,0.54858934169279,SimLex-999
acquire,find,0.6426332288401253,SimLex-999
leave,appear,0.07732497387669801,SimLex-999
create,destroy,0.04179728317659352,SimLex-999
begin,go,0.7513061650992684,SimLex-999
get,buy,0.5067920585161964,SimLex-999
collect,save,0.6729362591431556,SimLex-999
replace,restore,0.5747126436781609,SimLex-999
join,add,0.8223615464994775,SimLex-999
join,marry,0.5350052246603969,SimLex-999
accept,deliver,0.14106583072100315,SimLex-999
attach,join,0.7857889237199581,SimLex-999
put,hang,0.2894461859979101,SimLex-999
go,sell,0.07732497387669801,SimLex-999
communicate,pray,0.3469174503657262,SimLex-999
give,steal,0.028213166144200625,SimLex-999
add,build,0.49007314524555906,SimLex-999
bring,restore,0.2497387669801463,SimLex-999
comprehend,satisfy,0.24242424242424238,SimLex-999
portray,decide,0.0992685475444096,SimLex-999
organize,become,0.16091954022988506,SimLex-999
give,know,0.06792058516196448,SimLex-999
say,verify,0.48798328108672934,SimLex-999
cooperate,join,0.5172413793103448,SimLex-999
arrange,require,0.07836990595611285,SimLex-999
borrow,want,0.16091954022988506,SimLex-999
investigate,pursue,0.7230929989550678,SimLex-999
ignore,explore,0.017763845350052248,SimLex-999
bring,complain,0.07836990595611285,SimLex-999
enter,owe,0.04702194357366772,SimLex-999
portray,notify,0.05747126436781609,SimLex-999
remind,sell,0.017763845350052248,SimLex-999
absorb,possess,0.49843260188087773,SimLex-999
join,acquire,0.27377220480668757,SimLex-999
send,attend,0.15047021943573666,SimLex-999
gather,attend,0.47753396029258094,SimLex-999
absorb,withdraw,0.28631138975966564,SimLex-999
attend,arrive,0.6112852664576802,SimLex-999
take,remove,0.683734939759036,SimVerb-3500
walk,trail,0.4829317269076304,SimVerb-3500
feed,starve,0.14959839357429716,SimVerb-3500
shine,polish,0.7831325301204818,SimVerb-3500
calculate,add,0.6004016064257027,SimVerb-3500
cheat,sneak,0.3664658634538152,SimVerb-3500
pardon,forgive,0.8995983935742972,SimVerb-3500
smell,sniff,0.8002008032128513,SimVerb-3500
plow,dig,0.6666666666666665,SimVerb-3500
believe,pretend,0.16666666666666663,SimVerb-3500
tap,pat,0.6997991967871484,SimVerb-3500
condemn,kill,0.3664658634538152,SimVerb-3500
crunch,crack,0.3664658634538152,SimVerb-3500
erode,destroy,0.6365461847389557,SimVerb-3500
try,practice,0.46686746987951805,SimVerb-3500
tear,fold,0.06626506024096385,SimVerb-3500
replace,move,0.14959839357429716,SimVerb-3500
respond,ignore,0.08333333333333331,SimVerb-3500
rationalize,argue,0.4497991967871486,SimVerb-3500
laugh,sing,0.19979919678714855,SimVerb-3500
attack,sneak,0.16666666666666663,SimVerb-3500
descend,go,0.33333333333333326,SimVerb-3500
decompose,dissolve,0.6164658634538152,SimVerb-3500
miss,catch,0.0,SimVerb-3500
yell,accuse,0.19979919678714855,SimVerb-3500
feel,touch,0.7831325301204818,SimVerb-3500
connect,separate,0.14959839357429716,SimVerb-3500
decay,deteriorate,0.8162650602409638,SimVerb-3500
protect,defend,0.7831325301204818,SimVerb-3500
bake,broil,0.6004016064257027,SimVerb-3500
remove,detach,0.7499999999999999,SimVerb-3500
describe,define,0.8002008032128513,SimVerb-3500
drive,walk,0.14959839357429716,SimVerb-3500
